5
5
5
5
5
5
5
5
5
5.5
5.5
6.5
8
8.5
8.5
9.5
5.5
5
5
5
5
5
5
5
5
5
5
5
5
5
5
5
5
6
7
7
7
9.5
5
5
5
5
5
5
5
5
5
5
5
5
5
5.5
5
5
5
5
5
5.5
6.5
7.5
8.5
10
5
6
5
5
5
5
5
5
5
5
5
5
5
5
5
5
5
5
5
5
6
8
12
5
5
5
5.5
5
5
5
5
5
5
5
5
5
5
5
5
5
5
5
5
6
7.5
9
9
7
5
5
5
5
5
5
5
5
5
5
5
5
5
5
5
5
5
5
5
5
5
6
6
6
5
6
6.5
5
5
5
5
5
5
5
5
5
5
5
5
5
5
5
5
5
5
5
5.5
5
5.5
5.5
5.5
6.5
5
5
5
5
5
5
5
5
5
5
5
5
5
5
5
5
5
5.5
5.5
6.5
6.5
7
6.5
5.5
6.5
5.5
6
5.5
5
5.5
5
5
5
5
5
5
5
5
6
9
8
8
6
7
9.5
8
9.5
5
5
6
5
6
5
5
5.5
5
5
5
5
5
5
6.5
7.5
11.5
5
5
5
5
5
6
5
5
5
5
6
5
5
5
5
5
5
5
5
5
6.5
6
7
7.5
10
5
5
5
5
5
5.5
5
5
5
5
6
5
5.5
5
5
5
5
5
5
5
8
9
9
8
5
5.5
5
5
5
5
6.5
5
5.5
6.5
5
6.5
5.5
5
5
5
5
5
5
5
5
5
5
5
5
7
9
7
6.5
7.5
6
8
6
6
6
6
6.5
5
5
5
5
5
5
5
5
5
7
5
5.5
6.5
6.5
8
7
7
6.5
5
9
6.5
6
5
6
6.5
5
5
5
5
5
5
5
5
