1.7269001	1.6725999	1.6725999	1.6725999	1.6515999	1.6515999	1.6515999	1.6365001	1.6365001	1.6365001	1.6963001	1.6963001	1.6963001	1.6922001	1.6922001	1.6922001	1.6725999	1.6725999	1.6725999	1.6705002	1.6705002	1.6705002	1.7398	1.7398	1.7398	1.6364002	1.6364002	1.6364002	1.6994001	1.6994001	
1.8259	1.8259	1.8259	1.8691998	1.8691998	1.8691998	1.8949	1.8949	1.8949	1.861	1.861	1.861	1.8783	1.8783	1.8783	1.9076998	1.9076998	1.9076998	1.8626001	1.8626001	1.8626001	1.8855999	1.8855999	1.8855999	1.9776999	1.9776999	1.9776999	1.9399999	1.9399999	1.9399999	
2.1485002	2.1485002	2.1761	2.1761	2.1761	2.1441	2.1441	2.1441	2.0677001	2.0677001	2.0677001	2.0602999	2.0602999	2.0602999	2.0791001	2.0791001	2.0791001	2.0544	2.0544	2.0544	2.0585	2.0585	2.0585	2.0437999	2.0437999	2.0437999	2.0957	2.0957	2.0957	2.1246	
1.9964001	2.0142	2.0142	2.0142	2.007	2.007	2.007	1.9762	1.9762	1.9762	1.9514	1.9514	1.9514	1.9477999	1.9477999	1.9477999	2.0019999	2.0019999	2.0019999	1.9595	1.9595	1.9595	2.0595999	2.0595999	2.0595999	1.9882	1.9882	1.9882	1.9384	1.9384	
2.0501	2.0501	2.0501	2.0948002	2.0948002	2.0948002	1.9913	1.9913	1.9913	2.0214999	2.0214999	2.0214999	2.1673002	2.1673002	2.1673002	2.0065	2.0065	2.0065	1.9928001	1.9928001	1.9928001	2.0694997	2.0694997	2.0694997	2.0698	2.0698	2.0698	2.0830002	2.0830002	2.0830002	
2.3403997	2.3403997	2.2366	2.2366	2.2366	2.3908	2.3908	2.3908	2.3412998	2.3412998	2.3412998	2.3365	2.3365	2.3365	3.2891002	3.2891002	3.2891002	2.2015	2.2015	2.2015	2.3084	2.3084	2.3084	2.3088999	2.3088999	2.3088999	2.3195999	2.3195999	2.3195999	2.3019	
2.2286997	2.1778	2.1778	2.1778	2.1878	2.1878	2.1878	2.2319	2.2319	2.2319	2.158	2.158	2.2984	2.2984	2.2984	2.1907	2.1907	2.1907	2.2088997	2.2088997	2.2088997	2.3930998	2.3930998	2.3930998	2.2699	2.2699	2.2699	2.2683	2.2683	2.2683	
2.0919	2.0919	2.1588001	2.1588001	2.1588001	1.9449	1.9449	1.9449	2.0328002	2.0328002	2.0328002	2.1718	2.1718	2.1718	2.0771	2.0771	2.0771	2.076	2.076	2.076	2.0939	2.0939	2.0939	2.1532	2.1532	2.1532	2.0832999	2.0832999	2.0832999	2.0516	
1.9010999	1.8516	1.8516	1.8516	1.8894	1.8894	1.8894	1.9426999	1.9426999	1.9426999	1.9757999	1.9757999	1.9757999	1.902	1.902	1.902	1.941	1.941	1.941	1.7997	1.7997	1.7997	1.9942999	1.9942999	1.9942999	2.1405	2.1405	2.1405	1.8851001	1.8851001	
1.919	1.919	1.919	1.8728001	1.8728001	1.8728001	1.9236001	1.9236001	1.9236001	1.9276998	1.9276998	1.9276998	1.9613998	1.9613998	1.9613998	1.8182998	1.8182998	1.8182998	1.8766998	1.8766998	1.8766998	1.9638	1.9638	1.9638	1.7819	1.7819	1.7819	1.8378999	1.8378999	1.8378999	
1.6066998	1.6066998	1.5873001	1.5873001	1.5873001	1.7066	1.7066	1.7066	1.6279001	1.6279001	1.6279001	1.5423	1.5423	1.5423	1.5780001	1.5780001	1.5780001	1.6561999	1.6561999	1.6561999	1.5658	1.5658	1.5658	1.6623999	1.6623999	1.6623999	1.5191	1.5191	1.5191	1.5651999	
1.7692001	1.6268002	1.6268002	1.6268002	1.7215	1.7215	1.7215	1.7045	1.7045	1.7045	1.6603	1.6603	1.6603	1.6144998	1.6144998	1.6144998	1.7632002	1.7632002	1.7632002	1.6511	1.6511	1.6511	1.6776001	1.6776001	1.6776001	1.6129001	1.6129001	1.6129001	1.6316001	1.6316001	
1.5834999	1.5834999	1.5834999	1.6908001	1.6908001	1.6908001	1.6865	1.6865	1.6865	1.5187	1.5187	1.5187	1.6267	1.6267	1.6267	1.6043	1.6043	1.6043	1.5840999	1.5840999	1.5840999	1.5529001	1.5529001	1.5529001	1.5093	1.5093	1.5093	1.5659002	1.5659002	1.5659002	
1.6328	1.6328	1.6838999	1.6838999	1.6838999	1.7466	1.7466	1.7466	1.6601002	1.6601002	1.6601002	1.6595001	1.6595001	1.6595001	1.7165	1.7165	1.7165	1.6338999	1.6338999	1.6338999	1.6915001	1.6915001	1.6915001	1.688	1.688	1.688	1.8205	1.8205	1.8205	1.7450999	
1.2972	1.3345999	1.3345999	1.3345999	1.2763	1.2763	1.2763	1.4487	1.4487	1.4487	1.3399999	1.3399999	1.3399999	1.3339999	1.3339999	1.3339999	1.3281	1.3281	1.3281	2.4081001	2.4081001	2.4081001	1.3280001	1.3280001	1.3280001	1.296	1.296	1.296	1.3230999	1.3230999	
1.2832999	1.2832999	1.2832999	1.2506	1.2506	1.2506	1.3131	1.3131	1.3131	1.2939999	1.2939999	1.2939999	1.3548001	1.3548001	1.3548001	1.2778	1.2778	1.2778	1.2345998	1.2345998	1.2345998	1.2885001	1.2885001	1.2885001	1.2031	1.2031	1.2031	1.2885001	1.2885001	1.2885001	
1.1892	1.1892	1.2257999	1.2257999	1.2257999	1.1676999	1.1676999	1.1676999	1.1616	1.1616	1.1616	1.1737	1.1737	1.1737	1.1903	1.1903	1.1903	1.1524001	1.1524001	1.1524001	1.1433	1.1433	1.1433	1.1491	1.1491	1.1491	1.2255001	1.2255001	1.2255001	1.1876998	
0.97179997	0.9587	0.9587	0.9587	0.92149997	0.92149997	0.92149997	0.92660004	0.92660004	0.92660004	0.9623	0.9623	0.9623	0.9416001	0.9416001	0.9416001	0.9182	0.9182	0.9182	0.91419995	0.91419995	0.91419995	0.9044	0.9044	0.9044	0.95909995	0.95909995	0.95909995	0.9333	0.9333	
0.8601001	0.8601001	0.8601001	0.8882001	0.8882001	0.8882001	0.87399995	0.87399995	0.87399995	0.85289997	0.85289997	0.85289997	0.85220003	0.85220003	0.85220003	0.8223	0.8223	0.8223	0.84059995	0.84059995	0.84059995	0.8786	0.8786	0.8786	0.912	0.912	0.912	0.8607001	0.8607001	0.8607001	
0.8704	0.8704	1.8647997	1.8647997	1.8647997	0.8498	0.8498	0.8498	0.87439996	0.87439996	0.87439996	0.88590014	0.88590014	0.88590014	0.9027	0.9027	0.9027	0.8259	0.8259	0.8259	0.8218	0.8218	0.8218	0.86489993	0.86489993	0.86489993	0.8258	0.8258	0.8258	0.86319995	
0.9167999	0.925	0.925	0.925	0.9036	0.9036	0.9036	0.95960003	0.95960003	0.95960003	0.94690007	0.94690007	0.94690007	0.9369999	0.9369999	0.9369999	0.9281	0.9281	0.9281	0.94319993	0.94319993	0.94319993	0.9272999	0.9272999	0.9272999	0.9204	0.9204	0.9204	0.9325	0.9325	
1.0495	1.0495	1.0495	1.0619999	1.0619999	1.0619999	1.0889001	1.0889001	1.0889001	1.0889	1.0889	1.0889	1.106	1.106	1.106	1.0717999	1.0717999	1.0717999	1.0975	1.0975	1.0975	1.0993999	1.0993999	1.0993999	1.0403	1.0403	1.0403	1.118	1.118	1.118	
1.3386999	1.3386999	1.3415	1.3415	1.3415	1.3722	1.3722	1.3722	1.3342001	1.3342001	1.3342001	1.4150001	1.4150001	1.4150001	1.4192998	1.4192998	1.4192998	1.3519999	1.3519999	1.3519999	1.381	1.381	1.381	1.3879001	1.3879001	1.3879001	1.42	1.42	1.42	1.3203001	
1.5048	1.4945999	1.4945999	1.4945999	1.5196998	1.5196998	1.5196998	1.5220001	1.5220001	1.5220001	1.5109001	1.5109001	1.5109001	1.5472	1.5472	1.5472	1.5328999	1.5328999	1.5328999	1.584	1.584	1.584	1.4896001	1.4896001	1.4896001	2.5201	2.5201	2.5201	1.4660001	1.4660001	
1.7923001	1.7923001	1.7923001	1.8547	1.8547	1.8547	1.89	1.89	1.89	1.862	1.862	1.862	1.8967999	1.8967999	1.8967999	1.9317001	1.9317001	1.9317001	1.9384001	1.9384001	1.9384001	2.1015	2.1015	2.1015	1.8929001	1.8929001	1.8929001	1.944	1.944	1.944	
1.7970998	1.7970998	1.7741998	1.7741998	1.7741998	1.7684999	1.7684999	1.7684999	1.9461	1.9461	1.9461	1.9153999	1.9153999	1.9153999	1.9377999	1.9377999	1.9377999	1.9311	1.9311	1.9311	1.7823999	1.7823999	1.7823999	1.7857	1.7857	1.7857	1.8528	1.8528	1.8528	1.9242	
2.1715	2.1933	2.1933	2.1933	2.0550997	2.0550997	2.0550997	2.0908	2.0908	2.0908	2.1805	2.1805	2.1805	2.2322998	2.2322998	2.2322998	2.3182	2.3182	2.3182	2.0433	2.0433	2.0433	2.2533002	2.2533002	2.2533002	2.2305	2.2305	2.2305	2.1876001	2.1876001	
2.431	2.431	2.431	2.125	2.125	2.125	2.2092998	2.2092998	2.2092998	2.4157999	2.4157999	2.4157999	2.2621	2.2621	2.2621	2.4924998	2.4924998	2.4924998	2.2283998	2.2283998	2.2283998	2.1887002	2.1887002	2.1887002	2.2889	2.2889	2.2889	2.3263998	2.3263998	2.3263998	
n2.3746998	2.3746998	2.2013001	2.2013001	2.2013001	2.3979	2.3979	2.3979	3.3758	3.3758	3.3758	2.4689	2.4689	2.4689	2.2782	2.2782	2.2782	2.2563	2.2563	2.2563	2.4682002	2.4682002	2.4682002	2.2874	2.2874	2.2874	2.3202999	2.3202999	2.3202999	2.3285	
2.3093998	2.2479	2.2479	2.2479	2.2766	2.2766	2.2766	2.3524997	2.3524997	2.3524997	2.2909	2.2909	2.2909	2.372	2.372	2.372	2.2399	2.2399	2.2399	2.1774	2.1774	2.1774	2.2893999	2.2893999	2.2893999	2.239	2.239	2.239	2.26	2.26	
2.3686001	2.3686001	2.3686001	2.3892002	2.3892002	2.3892002	2.522	2.522	2.522	2.458	2.458	2.458	2.4667	2.4667	2.4667	2.4503999	2.4503999	2.4503999	2.3972	2.3972	2.3972	2.4029002	2.4029002	2.4029002	2.3126001	2.3126001	2.3126001	2.4299002	2.4299002	2.4299002	
2.3284	2.3284	2.3224003	2.3224003	2.3224003	1.6044	1.6044	1.6044	0.009400001	0.009400001	0.009400001	0.010900001	0.010900001	0.010900001	0.0090999985	0.0090999985	0.0090999985	0.0096	0.0096	0.0096	0.0089	0.0089	0.0089	0.008599999	0.008599999	0.008599999	0.010399999	0.010399999	0.010399999	0.0085	
2.1662002	2.1662002	2.1662002	2.1752002	2.1752002	2.1752002	2.1511998	2.1511998	2.1511998	2.1489	2.1489	2.1489	2.1186001	2.1186001	2.1186001	2.1362998	2.1362998	2.1362998	2.1585	2.1585	2.1585	2.0965002	2.0965002	2.0965002	2.1717	2.1717	2.1717	2.1244001	2.1244001	2.1244001	
n1.9786001	1.9786001	2.0163	2.0163	2.0163	2.0366	2.0366	2.0366	2.0326998	2.0326998	2.0326998	2.0929	2.0929	2.0929	2.0186	2.0186	2.0186	2.0338001	2.0338001	2.0338001	2.0163999	2.0163999	2.0163999	2.0261998	2.0261998	2.0261998	1.9832001	1.9832001	1.9832001	2.0361	
n1.8159002	1.7541	1.7541	1.7541	1.7902	1.7902	1.7902	1.7785999	1.7785999	1.7785999	1.7540002	1.7540002	1.7540002	1.7634	1.7634	1.7634	1.7386	1.7386	1.7386	1.8025001	1.8025001	1.8025001	1.7794999	1.7794999	1.7794999	1.7886	1.7886	1.7886	1.7786	1.7786	
1.7695001	1.7695001	1.7695001	1.8047001	1.8047001	1.8047001	1.766	1.766	1.766	1.7753	1.7753	1.7753	1.8654001	1.8654001	1.8654001	1.7224001	1.7224001	1.7224001	1.7411001	1.7411001	1.7411001	1.8232	1.8232	1.8232	1.921	1.921	1.921	1.8297	1.8297	1.8297	
1.6699	1.6699	1.6671	1.6671	1.6671	1.6996998	1.6996998	1.6996998	1.6984999	1.6984999	1.6984999	1.6295999	1.6295999	1.6295999	1.7173	1.7173	1.7173	1.6436	1.6436	1.6436	1.6478999	1.6478999	1.6478999	1.6922001	1.6922001	1.6922001	1.6783	1.6783	1.6783	1.6434	
n1.6517999	1.7149001	1.7149001	1.7149001	1.7219999	1.7219999	1.7219999	1.6259	1.6259	1.6259	1.6402	1.6402	1.6402	2.735	2.735	2.735	1.7872999	1.7872999	1.7872999	1.6912	1.6912	1.6912	1.6428001	1.6428001	1.6428001	1.6747	1.6747	1.6747	1.7604	1.7604	
n1.5086999	1.5086999	1.5086999	1.5174	1.5174	1.5174	1.4997001	1.4997001	1.4997001	1.5045999	1.5045999	1.5045999	1.5204002	1.5204002	1.5204002	1.5265	1.5265	1.5265	1.5005999	1.5005999	1.5005999	1.5494001	1.5494001	1.5494001	1.4921	1.4921	1.4921	1.4374	1.4374	1.4374	
1.3547	1.3547	1.3149	1.3149	1.3149	1.3972	1.3972	1.3972	1.3589001	1.3589001	1.3589001	1.2841	1.2841	1.2841	1.3493001	1.3493001	1.3493001	1.3879001	1.3879001	1.3879001	1.3329	1.3329	1.3329	1.2825	1.2825	1.2825	1.3331	1.3331	1.3331	1.3171	
1.1373	1.1975999	1.1975999	1.1975999	1.0981	1.0981	1.0981	1.1263001	1.1263001	1.1263001	1.0934	1.0934	1.0934	1.1438999	1.1438999	1.1438999	1.1593	1.1593	1.1593	1.1494	1.1494	1.1494	1.0646001	1.0646001	1.0646001	1.1427001	1.1427001	1.1427001	1.1456001	1.1456001	
n0.9188	0.9188	0.9188	0.9606	0.9606	0.9606	0.9189	0.9189	0.9189	0.9578001	0.9578001	0.9578001	0.95919997	0.95919997	0.95919997	0.95809996	0.95809996	0.95809996	0.9405001	0.9405001	0.9405001	0.9434	0.9434	0.9434	0.9548	0.9548	0.9548	0.92020005	0.92020005	0.92020005	
n0.9211	0.9211	0.9455	0.9455	0.9455	0.9383	0.9383	0.9383	0.9867999	0.9867999	0.9867999	0.9325	0.9325	0.9325	0.91199994	0.91199994	0.91199994	0.94	0.94	0.94	0.9274	0.9274	0.9274	0.90780014	0.90780014	0.90780014	1.0451	1.0451	1.0451	0.9539001	
n0.9513001	0.9332	0.9332	0.9332	0.94899994	0.94899994	0.94899994	0.9652	0.9652	0.9652	0.9367	0.9367	0.9367	0.96689993	0.96689993	0.96689993	0.9678	0.9678	0.9678	0.904	0.904	0.904	0.9427	0.9427	0.9427	0.9439999	0.9439999	0.9439999	0.9208001	0.9208001	
n0.93509996	0.93509996	0.93509996	0.9743	0.9743	0.9743	0.9381001	0.9381001	0.9381001	0.96340007	0.96340007	0.96340007	0.94640017	0.94640017	0.94640017	0.96959996	0.96959996	0.96959996	0.9653999	0.9653999	0.9653999	0.9326	0.9326	0.9326	0.9545999	0.9545999	0.9545999	0.9024001	0.9024001	0.9024001	
n1.1208999	1.1208999	1.1096	1.1096	1.1096	1.0499	1.0499	1.0499	1.0771999	1.0771999	1.0771999	1.1166	1.1166	1.1166	1.0822	1.0822	1.0822	1.0773	1.0773	1.0773	1.0803	1.0803	1.0803	1.0983001	1.0983001	1.0983001	1.0779	1.0779	1.0779	1.0975	
n1.349	1.3574	1.3574	1.3574	1.3467	1.3467	1.3467	1.3855001	1.3855001	1.3855001	1.3759	1.3759	1.3759	1.3895	1.3895	1.3895	1.4087	1.4087	1.4087	2.3356	2.3356	2.3356	1.3718	1.3718	1.3718	1.3807	1.3807	1.3807	1.3532	1.3532	
n1.5466001	1.5466001	1.5466001	1.5759	1.5759	1.5759	1.5114	1.5114	1.5114	1.5098	1.5098	1.5098	1.5415	1.5415	1.5415	1.5847002	1.5847002	1.5847002	1.5384	1.5384	1.5384	1.5766	1.5766	1.5766	1.4875	1.4875	1.4875	1.5734001	1.5734001	1.5734001	
1.8102	1.8102	1.8153999	1.8153999	1.8153999	1.8504001	1.8504001	1.8504001	1.8629999	1.8629999	1.8629999	1.9950001	1.9950001	1.9950001	1.9361001	1.9361001	1.9361001	2.2106	2.2106	2.2106	1.9691	1.9691	1.9691	1.9885	1.9885	1.9885	1.9049001	1.9049001	1.9049001	1.9712999	
n2.0472	1.9616001	1.9616001	1.9616001	2.1632	2.1632	2.1632	2.0688	2.0688	2.0688	1.9962	1.9962	1.9962	2.1724	2.1724	2.1724	2.0433002	2.0433002	2.0433002	2.1248999	2.1248999	2.1248999	2.0844	2.0844	2.0844	2.1478	2.1478	2.1478	2.1941001	2.1941001	
2.2871	2.2871	2.2871	2.2194	2.2194	2.2194	2.3090003	2.3090003	2.3090003	2.2798002	2.2798002	2.2798002	2.3053	2.3053	2.3053	2.1794	2.1794	2.1794	2.1598	2.1598	2.1598	2.1333	2.1333	2.1333	2.1898	2.1898	2.1898	2.1275	2.1275	2.1275	
2.1086998	2.1086998	3.3142	3.3142	3.3142	2.3513	2.3513	2.3513	2.3209999	2.3209999	2.3209999	2.2824998	2.2824998	2.2824998	2.3181002	2.3181002	2.3181002	2.2382	2.2382	2.2382	2.3149002	2.3149002	2.3149002	2.274	2.274	2.274	2.2728999	2.2728999	2.2728999	2.2785	
n2.5313	2.482	2.482	2.482	2.2896001	2.2896001	2.2896001	2.3377	2.3377	2.3377	2.3395996	2.3395996	2.3395996	2.3567	2.3567	2.3567	2.4276998	2.4276998	2.4276998	2.5737	2.5737	2.5737	2.4677	2.4677	2.4677	2.3945003	2.3945003	2.3945003	2.4088	2.4088	
2.3222	2.3222	2.3222	2.3831	2.3831	2.3831	2.2698998	2.2698998	2.2698998	2.3895001	2.3895001	2.3895001	2.4764	2.4764	2.4764	2.434	2.434	2.434	2.3682	2.3682	2.3682	2.3617997	2.3617997	2.3617997	2.2684	2.2684	2.2684	2.4964	2.4964	2.4964	
2.3211	2.3211	2.3992999	2.3992999	2.3992999	2.5049	2.5049	2.5049	2.3842	2.3842	2.3842	2.2391	2.2391	2.2391	2.2883	2.2883	2.2883	2.2289999	2.2289999	2.2289999	2.3446	2.3446	2.3446	2.2774	2.2774	2.2774	2.2712996	2.2712996	2.2712996	2.2289002	
2.1135998	2.1311	2.1311	2.1311	2.1095	2.1095	2.1095	2.1365	2.1365	2.1365	2.1799002	2.1799002	2.1799002	2.2212	2.2212	2.2212	2.1235	2.1235	2.1235	2.2166998	2.2166998	2.2166998	2.1491	2.1491	2.1491	3.2145	3.2145	3.2145	2.1546001	2.1546001	
n2.1829998	2.1829998	2.2429001	2.2429001	2.2429001	2.1533003	2.1533003	2.1533003	2.1946	2.1946	2.1946	2.2350001	2.2350001	2.2350001	2.1647	2.1647	2.1647	2.0877001	2.0877001	2.0877001	2.1453998	2.1453998	2.1453998	2.014	2.014	2.014	2.0213	2.0213	2.0213	2.1503	
1.8165001	1.9167	1.9167	1.9167	1.8452001	1.8452001	1.8452001	1.8561001	1.8561001	1.8561001	1.9418	1.9418	1.9418	1.8932002	1.8932002	1.8932002	1.7997	1.7997	1.7997	2.0089	2.0089	2.0089	1.7845001	1.7845001	1.7845001	2.1439	2.1439	2.1439	1.9183999	1.9183999	
1.7455001	1.7455001	1.7455001	1.815	1.815	1.815	1.8204	1.8204	1.8204	1.9598001	1.9598001	1.9598001	1.9554	1.9554	1.9554	1.8491999	1.8491999	1.8491999	1.8334	1.8334	1.8334	1.8162001	1.8162001	1.8162001	1.9062998	1.9062998	1.9062998	1.9188999	1.9188999	1.9188999	
1.7897	1.7897	1.7605	1.7605	1.7605	2.0036	2.0036	2.0036	1.9066	1.9066	1.9066	1.8272	1.8272	1.8272	1.7636	1.7636	1.7636	1.778	1.778	1.778	2.0351999	2.0351999	2.0351999	1.8198001	1.8198001	1.8198001	1.8665999	1.8665999	1.8665999	1.8534	
1.6886998	1.8332999	1.8332999	1.8332999	1.6041999	1.6041999	1.6041999	2.6636	2.6636	2.6636	1.6236999	1.6236999	1.6236999	1.6685001	1.6685001	1.6685001	1.7239	1.7239	1.7239	1.7198	1.7198	1.7198	1.6467999	1.6467999	1.6467999	1.6082	1.6082	1.6082	1.6294999	1.6294999	
1.5479999	1.5479999	1.5479999	1.5156002	1.5156002	1.5156002	1.4748	1.4748	1.4748	1.4404	1.4404	1.4404	1.5747001	1.5747001	1.5747001	1.4403001	1.4403001	1.4403001	1.5403	1.5403	1.5403	1.5047	1.5047	1.5047	1.4913	1.4913	1.4913	1.5433999	1.5433999	1.5433999	
n1.2950001	1.2950001	1.3611999	1.3611999	1.3611999	1.4120998	1.4120998	1.4120998	1.3263	1.3263	1.3263	1.3532	1.3532	1.3532	1.3130001	1.3130001	1.3130001	1.3328	1.3328	1.3328	1.3185999	1.3185999	1.3185999	1.3056998	1.3056998	1.3056998	1.4201999	1.4201999	1.4201999	1.3539999	
1.0284001	0.97999996	0.97999996	0.97999996	1.0454001	1.0454001	1.0454001	0.9969001	0.9969001	0.9969001	1.0236	1.0236	1.0236	1.018	1.018	1.018	1.0117	1.0117	1.0117	0.9973	0.9973	0.9973	1.0399	1.0399	1.0399	1.037	1.037	1.037	1.0292001	1.0292001	
1.0916001	1.0916001	1.0916001	1.0702001	1.0702001	1.0702001	1.0467999	1.0467999	1.0467999	1.0793	1.0793	1.0793	1.1208	1.1208	1.1208	1.0882001	1.0882001	1.0882001	1.0989	1.0989	1.0989	1.0815	1.0815	1.0815	1.0690999	1.0690999	1.0690999	1.1076001	1.1076001	1.1076001	
0.9857	0.9857	1.0323	1.0323	1.0323	0.9843999	0.9843999	0.9843999	0.99889994	0.99889994	0.99889994	0.97840005	0.97840005	0.97840005	1.0248998	1.0248998	1.0248998	0.9934999	0.9934999	0.9934999	1.0138	1.0138	1.0138	1.0257	1.0257	1.0257	1.0175	1.0175	1.0175	0.9957	
0.9843	1.0049	1.0049	1.0049	1.0158	1.0158	1.0158	0.9938001	0.9938001	0.9938001	1.0281	1.0281	1.0281	1.0263001	1.0263001	1.0263001	1.0137	1.0137	1.0137	0.9996001	0.9996001	0.9996001	1.0091	1.0091	1.0091	1.0061	1.0061	1.0061	1.0124	1.0124	
0.9396	0.9396	0.9396	0.9459001	0.9459001	0.9459001	0.9285001	0.9285001	0.9285001	0.92550004	0.92550004	0.92550004	0.90589994	0.90589994	0.90589994	0.96199995	0.96199995	0.96199995	0.9298001	0.9298001	0.9298001	0.90480006	0.90480006	0.90480006	0.9308999	0.9308999	0.9308999	0.9308	0.9308	0.9308	
0.89909995	0.89909995	0.94359994	0.94359994	0.94359994	0.93030006	0.93030006	0.93030006	0.9055	0.9055	0.9055	0.9233	0.9233	0.9233	0.94159997	0.94159997	0.94159997	0.9478	0.9478	0.9478	0.9143001	0.9143001	0.9143001	0.97849995	0.97849995	0.97849995	0.95030004	0.95030004	0.95030004	0.9472	
0.96430004	0.986	0.986	0.986	0.97990006	0.97990006	0.97990006	1.0152999	1.0152999	1.0152999	0.99070007	0.99070007	0.99070007	2.0241	2.0241	2.0241	1.0049999	1.0049999	1.0049999	1.0133	1.0133	1.0133	1.0126001	1.0126001	1.0126001	1.0532999	1.0532999	1.0532999	1.0512002	1.0512002	
n1.297	1.297	1.297	1.3190001	1.3190001	1.3190001	1.2806001	1.2806001	1.2806001	1.3086	1.3086	1.3086	1.2835	1.2835	1.2835	1.3326001	1.3326001	1.3326001	1.3447999	1.3447999	1.3447999	1.2669001	1.2669001	1.2669001	1.3469001	1.3469001	1.3469001	1.2728001	1.2728001	1.2728001	
n1.597	1.597	1.5333999	1.5333999	1.5333999	1.5172999	1.5172999	1.5172999	1.5114	1.5114	1.5114	1.5805	1.5805	1.5805	1.5866	1.5866	1.5866	1.5466001	1.5466001	1.5466001	1.5325	1.5325	1.5325	1.4868	1.4868	1.4868	1.4943999	1.4943999	1.4943999	1.5355	
n1.815	1.7892001	1.7892001	1.7892001	1.8167999	1.8167999	1.8167999	1.7642001	1.7642001	1.7642001	1.7828	1.7828	1.7828	1.7875001	1.7875001	1.7875001	1.8964999	1.8964999	1.8964999	1.7854998	1.7854998	1.7854998	1.8298001	1.8298001	1.8298001	1.811	1.811	1.811	1.8297	1.8297	
n2.0565	2.0565	2.0565	2.2038	2.2038	2.2038	2.171	2.171	2.171	2.1976998	2.1976998	2.1976998	2.1053002	2.1053002	2.1053002	2.1804001	2.1804001	2.1804001	2.0413997	2.0413997	2.0413997	2.104	2.104	2.104	2.1283	2.1283	2.1283	2.1558	2.1558	2.1558	
n2.0993	2.0993	2.0742	2.0742	2.0742	2.1208	2.1208	2.1208	2.1511	2.1511	2.1511	2.1488	2.1488	2.1488	2.2298	2.2298	2.2298	2.1303	2.1303	2.1303	2.2284	2.2284	2.2284	2.1743	2.1743	2.1743	2.244	2.244	2.244	2.2063	
